transcript_id	gene_id	flight1	flight2	flight3	ground1	ground2	ground3
AT1G61100.2	AT1G61100	202.28	282.06	237.53	83.22	32.27	0.00
AT1G61105.1	AT1G61105	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61110.1	AT1G61110	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61120.1	AT1G61120	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61130.1	AT1G61130	0.00	0.00	28.00	66.00	89.00	103.00
AT1G61140.1	AT1G61140	1707.00	1292.00	1424.00	1504.00	1198.71	1792.57
AT1G61140.2	AT1G61140	0.00	0.00	0.00	0.00	0.00	114.43
AT1G61140.3	AT1G61140	38.00	0.00	0.00	0.00	112.29	0.00
AT1G61150.1	AT1G61150	834.17	697.24	433.51	1116.04	757.10	1544.35
AT1G61150.2	AT1G61150	76.92	0.00	0.00	0.00	0.00	0.00
AT1G61150.3	AT1G61150	0.00	0.00	0.00	53.37	43.95	0.00
AT1G61150.4	AT1G61150	1696.02	1476.97	1853.41	988.58	769.48	829.73
AT1G61150.5	AT1G61150	296.31	114.37	155.02	262.30	182.82	218.99
AT1G61150.6	AT1G61150	569.38	570.98	425.20	633.70	216.71	470.55
AT1G61150.7	AT1G61150	9.21	5.45	19.87	0.00	9.95	27.38
AT1G61160.1	AT1G61160	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61165.1	AT1G61165	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61170.1	AT1G61170	359.00	163.00	194.00	450.00	255.00	197.00
AT1G61180.1	AT1G61180	307.09	243.71	168.47	336.06	229.73	279.38
AT1G61180.2	AT1G61180	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61190.1	AT1G61190	474.38	600.77	374.17	761.58	499.93	622.84
AT1G61200.1	AT1G61200	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61210.1	AT1G61210	0.00	27.53	161.15	16.06	0.00	522.50
AT1G61210.2	AT1G61210	1735.00	1271.47	1308.85	1748.94	1339.00	1064.50
AT1G61215.1	AT1G61215	231.00	191.00	230.00	104.00	144.00	158.00
AT1G61224.1	AT1G61224	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61226.1	AT1G61226	0.00	15.00	0.00	0.00	7.00	0.00
AT1G61230.1	AT1G61230	185.00	126.00	85.00	163.00	94.00	73.00
AT1G61240.1	AT1G61240	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61240.2	AT1G61240	462.00	371.00	416.00	621.00	424.00	695.00
AT1G61240.3	AT1G61240	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61240.4	AT1G61240	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61250.1	AT1G61250	5719.22	5651.59	5175.48	4559.41	3198.29	4828.77
AT1G61250.2	AT1G61250	246.78	18.41	69.52	135.59	156.71	19.23
AT1G61255.1	AT1G61255	0.00	0.00	0.00	6.00	5.00	14.00
AT1G61260.1	AT1G61260	449.00	357.00	427.00	589.00	403.00	431.00
AT1G61270.1	AT1G61270	17.00	0.00	0.00	7.00	5.00	16.00
AT1G61275.1	AT1G61275	0.00	0.00	5.00	3.00	4.00	24.00
AT1G61280.1	AT1G61280	78.00	33.00	19.00	73.00	40.00	51.00
AT1G61290.1	AT1G61290	5.00	8.00	0.00	5.00	0.00	3.00
AT1G61300.1	AT1G61300	60.45	153.43	61.95	83.68	62.55	101.19
AT1G61310.1	AT1G61310	299.08	308.09	262.42	607.68	521.80	527.59
AT1G61320.1	AT1G61320	0.00	0.00	4.00	2.00	1.00	10.00
AT1G61330.1	AT1G61330	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61340.1	AT1G61340	126.00	186.00	79.00	215.00	88.00	91.00
AT1G61340.2	AT1G61340	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61350.1	AT1G61350	874.00	522.00	494.00	916.00	483.00	778.00
AT1G61353.1	AT1G61353	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61360.1	AT1G61360	3009.00	1847.00	2492.00	1842.00	1619.00	1805.00
AT1G61360.2	AT1G61360	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61370.1	AT1G61370	1217.00	809.00	1454.00	896.00	766.00	839.00
AT1G61380.1	AT1G61380	381.00	457.00	403.00	433.00	285.00	291.00
AT1G61390.1	AT1G61390	25.84	12.31	69.00	45.68	44.79	15.71
AT1G61390.2	AT1G61390	6.16	13.69	0.00	30.32	8.21	73.29
AT1G61400.1	AT1G61400	91.00	147.00	122.00	77.00	125.00	132.00
AT1G61410.1	AT1G61410	94.00	61.00	47.00	24.00	33.00	18.00
AT1G61415.1	AT1G61415	26.32	0.00	21.39	14.69	35.10	62.79
AT1G61415.2	AT1G61415	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61420.1	AT1G61420	218.68	194.00	116.61	153.31	74.90	137.21
AT1G61430.1	AT1G61430	439.00	458.00	439.00	589.00	484.00	669.00
AT1G61440.1	AT1G61440	80.00	23.00	110.00	278.00	125.00	153.00
AT1G61450.1	AT1G61450	11.00	6.00	41.00	30.00	14.00	41.00
AT1G61460.1	AT1G61460	72.00	45.00	51.00	89.00	106.00	135.00
AT1G61470.1	AT1G61470	16.00	35.00	56.00	90.00	47.00	80.00
AT1G61475.1	AT1G61475	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61480.1	AT1G61480	11.00	5.00	39.00	49.00	71.00	25.00
AT1G61490.1	AT1G61490	380.00	185.00	242.00	360.00	223.00	325.00
AT1G61500.1	AT1G61500	83.00	60.00	91.00	62.00	37.00	132.00
AT1G61510.1	AT1G61510	0.00	0.00	5.00	0.00	5.00	13.21
AT1G61520.1	AT1G61520	1402.52	991.93	1074.00	886.42	642.00	1343.69
AT1G61520.2	AT1G61520	28.48	13.07	0.00	54.58	23.00	34.31
AT1G61520.3	AT1G61520	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61540.1	AT1G61540	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61542.1	AT1G61542	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61550.1	AT1G61550	88.00	46.00	48.00	160.00	61.00	102.00
AT1G61560.1	AT1G61560	659.72	609.50	979.06	817.17	545.69	1027.16
AT1G61560.2	AT1G61560	0.00	0.00	0.00	0.87	0.00	9.17
AT1G61560.3	AT1G61560	0.00	0.00	0.00	37.79	0.00	86.38
AT1G61560.4	AT1G61560	74.28	18.50	77.94	88.17	48.31	112.29
AT1G61563.1	AT1G61563	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61566.1	AT1G61566	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61570.1	AT1G61570	1025.00	834.00	680.00	2082.00	895.00	1533.00
AT1G61575.1	AT1G61575	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61580.1	AT1G61580	844.00	655.00	570.00	1983.00	989.00	1382.00
AT1G61590.1	AT1G61590	4054.00	1323.00	3158.00	1339.00	2004.00	2231.00
AT1G61600.1	AT1G61600	277.00	312.00	182.00	315.00	167.00	352.00
AT1G61610.1	AT1G61610	0.00	0.00	7.00	5.00	10.00	11.00
AT1G61620.1	AT1G61620	2872.00	2816.00	2385.00	2428.00	1621.00	2129.00
AT1G61630.1	AT1G61630	0.00	0.00	0.00	16.00	0.00	0.00
AT1G61640.1	AT1G61640	670.45	384.00	445.57	912.21	366.00	821.00
AT1G61640.2	AT1G61640	13.55	0.00	8.43	39.79	0.00	0.00
AT1G61650.1	AT1G61650	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61660.1	AT1G61660	1464.81	1478.75	1422.64	1220.31	906.36	1135.21
AT1G61660.2	AT1G61660	51.18	55.05	78.97	106.22	99.08	68.58
AT1G61660.3	AT1G61660	218.01	169.19	70.26	119.47	39.50	47.20
AT1G61660.4	AT1G61660	0.00	0.00	92.13	0.00	8.07	0.00
AT1G61665.1	AT1G61665	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61667.1	AT1G61667	872.00	711.00	612.00	1208.00	1014.00	1301.00
AT1G61670.1	AT1G61670	1905.00	1535.00	1687.00	2300.00	1540.00	2160.00
AT1G61680.1	AT1G61680	0.00	0.00	0.00	0.00	0.00	5.00
AT1G61680.2	AT1G61680	0.00	0.00	19.00	3.00	0.00	0.00
AT1G61685.1	AT1G61685	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61688.1	AT1G61688	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61690.1	AT1G61690	3986.00	3370.00	3669.00	2458.00	1952.00	2762.00
AT1G61700.1	AT1G61700	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61710.1	AT1G61710	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61720.1	AT1G61720	9.00	0.00	0.00	19.00	20.00	30.00
AT1G61730.1	AT1G61730	1043.00	996.00	905.00	1909.00	960.00	1426.00
AT1G61732.1	AT1G61732	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61740.1	AT1G61740	6220.00	4315.00	7265.00	1624.00	1604.00	1903.00
AT1G61750.1	AT1G61750	330.00	310.00	437.00	96.00	155.00	201.00
AT1G61760.1	AT1G61760	34.00	14.00	96.00	31.00	20.00	34.00
AT1G61770.1	AT1G61770	3268.00	2491.00	2904.00	3507.00	1997.00	2586.00
AT1G61780.1	AT1G61780	1557.00	1174.00	1679.00	1675.00	1276.00	1644.00
AT1G61790.1	AT1G61790	4535.00	3708.00	3454.00	4727.00	2226.00	4120.00
AT1G61795.1	AT1G61795	626.00	576.00	625.00	586.00	433.00	596.00
AT1G61800.1	AT1G61800	0.00	14.00	0.00	22.00	7.00	14.00
AT1G61810.1	AT1G61810	736.00	986.00	868.00	242.00	251.00	448.00
AT1G61810.2	AT1G61810	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61810.3	AT1G61810	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61820.1	AT1G61820	5354.96	5273.36	4816.33	2260.06	2551.60	2888.66
AT1G61820.3	AT1G61820	506.04	257.64	377.67	552.94	209.40	336.34
AT1G61830.1	AT1G61830	3.00	1.00	43.00	21.00	34.00	1.00
AT1G61840.1	AT1G61840	479.00	232.00	274.00	339.00	296.00	349.00
AT1G61850.1	AT1G61850	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61850.2	AT1G61850	2698.00	1948.00	1982.00	2437.00	1849.00	2055.00
AT1G61860.1	AT1G61860	152.00	236.00	78.00	161.00	64.00	92.00
AT1G61870.1	AT1G61870	1054.00	1098.00	1226.00	2439.00	1051.00	1662.00
AT1G61880.1	AT1G61880	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61890.1	AT1G61890	1989.00	2000.00	1598.00	1732.00	1207.00	1614.00
AT1G61900.1	AT1G61900	978.00	624.00	842.00	687.00	501.00	707.26
AT1G61900.2	AT1G61900	0.00	0.00	0.00	0.00	0.00	2.74
AT1G61900.3	AT1G61900	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61910.1	AT1G61910	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61920.1	AT1G61920	0.00	0.00	0.00	13.00	0.00	10.00
AT1G61930.1	AT1G61930	237.00	38.00	101.00	566.00	270.00	774.00
AT1G61940.1	AT1G61940	0.00	0.00	0.00	0.00	0.00	0.00
AT1G61950.1	AT1G61950	139.00	178.00	145.00	130.00	82.00	175.00
AT1G61960.1	AT1G61960	189.00	89.00	162.00	253.00	161.00	215.00
AT1G61970.1	AT1G61970	140.86	209.00	384.00	261.00	134.00	236.00
AT1G61970.2	AT1G61970	97.14	0.00	0.00	0.00	0.00	0.00
AT1G61980.1	AT1G61980	288.00	217.00	208.00	501.00	276.00	298.00
AT1G61990.1	AT1G61990	501.00	521.00	476.00	845.00	344.00	643.00
AT1G62000.1	AT1G62000	24.00	0.00	0.00	24.00	14.00	3.92
AT1G62010.1	AT1G62010	192.00	195.00	155.00	373.00	173.00	150.00
AT1G62020.1	AT1G62020	5616.00	5481.00	3829.00	6837.00	3515.00	4758.00
AT1G62030.1	AT1G62030	0.00	18.00	0.00	29.00	64.00	30.00
AT1G62035.1	AT1G62035	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62040.1	AT1G62040	1926.00	2172.00	2424.25	1324.06	1158.00	1539.04
AT1G62040.2	AT1G62040	0.00	0.00	9.75	31.94	0.00	15.96
AT1G62045.1	AT1G62045	65.00	111.00	76.00	199.00	102.00	89.00
AT1G62050.1	AT1G62050	53.00	308.00	102.00	312.00	172.00	250.00
AT1G62055.1	AT1G62055	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62060.1	AT1G62060	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62070.1	AT1G62070	0.00	0.00	0.00	0.00	0.00	7.00
AT1G62075.1	AT1G62075	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62080.1	AT1G62080	0.00	0.00	0.00	5.00	0.00	8.08
AT1G62085.1	AT1G62085	140.00	98.00	123.00	156.00	65.00	123.00
AT1G62090.1	AT1G62090	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62095.1	AT1G62095	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62110.1	AT1G62110	128.00	122.00	220.00	497.00	196.00	256.00
AT1G62120.1	AT1G62120	110.00	156.00	137.00	184.00	171.00	264.00
AT1G62130.1	AT1G62130	355.00	294.00	387.00	365.00	274.00	321.00
AT1G62150.1	AT1G62150	68.00	47.00	37.00	98.00	26.00	59.00
AT1G62160.1	AT1G62160	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62170.1	AT1G62170	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62170.2	AT1G62170	0.00	0.00	0.00	0.00	0.00	8.01
AT1G62180.1	AT1G62180	3783.00	2892.00	2645.38	4536.62	2647.94	4239.99
AT1G62180.2	AT1G62180	0.00	0.00	65.62	113.38	271.06	0.00
AT1G62181.1	AT1G62181	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62190.1	AT1G62190	15.00	125.00	53.00	134.00	57.00	71.00
AT1G62200.1	AT1G62200	2262.00	1772.00	2325.00	1657.00	1438.00	1923.00
AT1G62210.1	AT1G62210	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62214.1	AT1G62214	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62220.1	AT1G62220	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62225.1	AT1G62225	16.00	37.00	99.00	90.00	78.00	39.00
AT1G62230.1	AT1G62230	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62240.1	AT1G62240	28.00	5.00	37.00	23.00	0.00	0.00
AT1G62250.1	AT1G62250	631.00	438.81	554.34	589.00	315.55	505.00
AT1G62250.2	AT1G62250	0.00	6.19	81.66	0.00	11.45	0.00
AT1G62260.1	AT1G62260	229.00	65.00	52.00	118.00	90.00	75.00
AT1G62262.1	AT1G62262	0.00	24.00	2.00	57.00	62.00	86.00
AT1G62270.1	AT1G62270	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62280.1	AT1G62280	233.00	368.00	604.00	441.00	136.00	231.00
AT1G62290.1	AT1G62290	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62290.2	AT1G62290	148.00	11.00	134.00	83.00	48.00	64.00
AT1G62300.1	AT1G62300	2253.00	2860.00	1850.00	2672.00	1452.00	2695.00
AT1G62301.1	AT1G62301	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62305.1	AT1G62305	300.00	276.00	136.00	319.16	116.00	307.00
AT1G62305.2	AT1G62305	0.00	0.00	0.00	40.84	0.00	0.00
AT1G62310.1	AT1G62310	588.00	416.00	561.00	431.00	341.00	471.00
AT1G62320.1	AT1G62320	658.00	685.00	665.00	656.00	472.00	769.00
AT1G62330.1	AT1G62330	1344.00	1233.00	1337.00	1439.00	919.00	1212.00
AT1G62333.1	AT1G62333	4.00	36.00	16.00	4.00	27.00	16.00
AT1G62340.1	AT1G62340	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62350.1	AT1G62350	37.00	29.00	36.00	103.00	29.00	78.00
AT1G62355.1	AT1G62355	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62360.1	AT1G62360	0.00	0.00	6.00	0.00	0.00	0.00
AT1G62370.1	AT1G62370	423.00	462.00	306.00	417.00	251.00	494.00
AT1G62380.1	AT1G62380	11668.00	6615.00	11618.00	12963.00	9500.00	11348.00
AT1G62390.1	AT1G62390	5573.00	4795.00	3995.00	4961.00	3216.00	4279.00
AT1G62400.1	AT1G62400	19.00	17.00	1.00	23.00	12.00	26.00
AT1G62410.1	AT1G62410	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62420.1	AT1G62420	45.00	55.00	90.00	46.00	34.00	63.00
AT1G62421.1	AT1G62421	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62422.1	AT1G62422	775.00	855.00	943.00	544.00	421.00	471.00
AT1G62430.1	AT1G62430	530.00	487.00	607.00	730.00	341.00	557.00
AT1G62440.1	AT1G62440	422.00	432.00	320.00	430.00	262.00	371.00
AT1G62450.1	AT1G62450	0.00	0.00	2.00	0.00	0.00	0.00
AT1G62460.1	AT1G62460	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62480.1	AT1G62480	49335.00	38845.00	45021.00	26169.00	19790.00	23556.00
AT1G62490.1	AT1G62490	5.00	0.00	0.00	0.00	0.00	23.00
AT1G62500.1	AT1G62500	39.00	65.00	21.00	93.00	5.00	0.00
AT1G62510.1	AT1G62510	2142.00	1571.00	1874.00	721.00	613.00	1221.00
AT1G62520.1	AT1G62520	60.00	83.00	92.00	232.00	136.00	165.00
AT1G62530.1	AT1G62530	0.00	55.00	14.00	12.00	5.00	12.00
AT1G62530.2	AT1G62530	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62540.1	AT1G62540	10.00	0.00	0.00	7.00	2.00	32.00
AT1G62550.1	AT1G62550	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62560.1	AT1G62560	58.00	171.00	68.00	1033.00	433.00	889.00
AT1G62570.1	AT1G62570	10156.00	12697.00	10472.00	11523.00	9211.00	12026.00
AT1G62580.1	AT1G62580	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62590.1	AT1G62590	42.38	35.94	23.74	12.80	18.68	15.59
AT1G62600.1	AT1G62600	828.00	750.00	934.00	685.00	475.00	547.00
AT1G62610.1	AT1G62610	0.00	193.39	59.32	0.00	0.00	0.00
AT1G62610.2	AT1G62610	0.00	0.00	268.60	265.62	165.06	346.12
AT1G62610.3	AT1G62610	500.01	157.60	279.02	237.62	255.37	258.41
AT1G62610.4	AT1G62610	0.00	0.00	0.00	0.00	51.17	87.01
AT1G62620.1	AT1G62620	32.97	6.92	4.04	71.76	7.21	0.00
AT1G62630.1	AT1G62630	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62640.1	AT1G62640	0.00	0.00	0.00	0.00	0.00	21.48
AT1G62640.2	AT1G62640	1255.00	1018.00	868.00	1352.00	753.00	1085.52
AT1G62650.1	AT1G62650	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62660.1	AT1G62660	18550.00	18251.00	16534.00	15751.00	13185.00	17701.00
AT1G62670.1	AT1G62670	206.93	183.54	211.00	236.00	120.00	101.43
AT1G62680.1	AT1G62680	103.00	161.00	90.00	235.00	159.00	153.00
AT1G62690.1	AT1G62690	19.00	14.00	5.00	17.00	0.00	21.00
AT1G62695.1	AT1G62695	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62700.1	AT1G62700	21.00	58.00	44.00	71.00	18.00	40.00
AT1G62710.1	AT1G62710	514.00	537.00	784.00	955.00	414.00	583.00
AT1G62720.1	AT1G62720	12.00	6.00	4.00	30.00	20.00	25.00
AT1G62730.1	AT1G62730	796.00	462.00	518.00	721.00	372.00	651.00
AT1G62740.1	AT1G62740	4084.00	3230.00	3244.00	6224.00	3518.00	5631.00
AT1G62750.1	AT1G62750	2450.00	4897.00	1871.00	2029.00	2004.00	2944.00
AT1G62760.1	AT1G62760	0.00	0.00	15.00	0.00	0.00	0.00
AT1G62766.1	AT1G62766	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62770.1	AT1G62770	5488.00	4453.00	5266.00	2676.00	1687.00	1978.00
AT1G62780.1	AT1G62780	124.00	85.00	102.00	117.00	77.00	112.00
AT1G62790.1	AT1G62790	2146.63	2337.65	2315.08	2951.59	1833.68	2882.40
AT1G62790.2	AT1G62790	727.37	304.35	788.92	997.41	559.32	776.60
AT1G62800.1	AT1G62800	92.81	189.11	165.72	148.75	115.15	250.78
AT1G62800.2	AT1G62800	2289.19	1754.89	1793.28	2541.25	1436.85	2295.22
AT1G62810.1	AT1G62810	1533.00	1240.00	1523.00	606.00	550.00	608.00
AT1G62820.1	AT1G62820	848.00	841.00	896.00	1301.00	810.00	1153.00
AT1G62830.1	AT1G62830	727.00	754.00	874.00	986.00	756.00	953.00
AT1G62835.1	AT1G62835	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62840.1	AT1G62840	490.49	437.96	578.01	203.12	291.99	356.10
AT1G62850.2	AT1G62850	445.51	333.90	298.63	410.88	208.20	524.99
AT1G62850.3	AT1G62850	0.00	88.14	18.36	0.00	124.81	10.90
AT1G62860.1	AT1G62860	162.00	152.00	103.00	227.00	91.00	111.00
AT1G62863.1	AT1G62863	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62870.1	AT1G62870	265.00	391.00	260.00	1127.00	698.00	807.00
AT1G62880.1	AT1G62880	560.53	659.00	608.00	484.00	491.00	545.00
AT1G62880.2	AT1G62880	13.47	0.00	0.00	0.00	0.00	0.00
AT1G62886.1	AT1G62886	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62890.1	AT1G62890	0.00	0.00	0.00	0.00	1.00	6.00
AT1G62900.1	AT1G62900	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62910.1	AT1G62910	109.74	55.57	95.73	157.80	80.11	69.53
AT1G62914.1	AT1G62914	312.87	278.41	248.88	160.80	177.93	244.09
AT1G62920.1	AT1G62920	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62930.1	AT1G62930	284.35	185.48	160.56	261.32	164.13	176.18
AT1G62935.1	AT1G62935	1.00	81.00	0.00	8.00	4.00	16.00
AT1G62940.1	AT1G62940	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62950.1	AT1G62950	210.00	168.00	96.00	349.00	188.00	348.00
AT1G62960.1	AT1G62960	942.00	773.00	662.00	944.00	678.00	774.00
AT1G62970.1	AT1G62970	1182.00	800.00	914.00	723.00	550.00	618.00
AT1G62975.1	AT1G62975	530.00	1313.00	435.00	1760.00	1563.00	1908.00
AT1G62978.1	AT1G62978	0.00	0.00	0.00	0.00	0.00	0.00
AT1G62980.1	AT1G62980	1008.00	903.00	1261.00	1172.00	620.00	1318.00
AT1G62981.1	AT1G62981	52.56	43.00	0.00	0.00	40.00	96.00
AT1G62981.2	AT1G62981	60.44	0.00	124.00	51.00	0.00	0.00
AT1G62990.1	AT1G62990	813.00	624.00	980.00	785.00	596.00	714.00
AT1G63000.1	AT1G63000	8896.00	9933.00	7477.00	14033.00	7395.00	11809.00
AT1G63005.1	AT1G63005	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63010.1	AT1G63010	4335.12	3093.02	2977.59	3270.22	2257.93	2678.68
AT1G63010.2	AT1G63010	9.53	0.00	94.84	43.17	81.70	166.80
AT1G63010.3	AT1G63010	0.00	282.19	0.00	71.35	0.00	0.00
AT1G63010.4	AT1G63010	371.74	187.79	359.57	645.03	695.41	1618.51
AT1G63010.5	AT1G63010	60.62	0.00	0.00	214.23	28.96	0.00
AT1G63020.1	AT1G63020	143.20	89.35	0.00	0.00	63.27	102.54
AT1G63020.2	AT1G63020	126.80	87.65	233.00	285.00	170.73	88.46
AT1G63030.1	AT1G63030	0.00	0.00	0.00	5.00	0.00	0.00
AT1G63030.2	AT1G63030	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63040.1	AT1G63040	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63050.1	AT1G63050	1895.00	1532.00	1620.00	2176.00	1129.00	1403.00
AT1G63055.1	AT1G63055	70.00	3.00	42.00	11.00	131.00	24.00
AT1G63057.1	AT1G63057	50.00	10.00	42.00	5.00	45.00	23.00
AT1G63057.2	AT1G63057	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63060.1	AT1G63060	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63070.1	AT1G63070	32.00	4.00	12.97	5.02	10.00	7.32
AT1G63080.1	AT1G63080	161.00	150.00	124.03	173.00	40.00	255.68
AT1G63090.1	AT1G63090	274.00	285.00	293.00	375.00	269.00	465.00
AT1G63100.1	AT1G63100	670.00	529.00	484.00	1018.00	543.00	636.00
AT1G63105.1	AT1G63105	0.00	0.00	0.00	4.00	0.00	13.00
AT1G63110.1	AT1G63110	1494.00	1136.00	1321.00	1366.20	928.23	904.00
AT1G63110.2	AT1G63110	0.00	0.00	0.00	0.00	84.77	0.00
AT1G63110.3	AT1G63110	0.00	0.00	0.00	41.80	0.00	0.00
AT1G63120.1	AT1G63120	1003.00	994.00	825.00	858.00	674.00	604.00
AT1G63130.1	AT1G63130	495.21	246.00	227.45	419.22	297.63	345.32
AT1G63140.1	AT1G63140	0.00	25.00	0.00	0.00	0.00	0.00
AT1G63140.2	AT1G63140	0.00	0.00	0.00	16.00	0.00	0.00
AT1G63150.1	AT1G63150	1.04	4.00	23.00	65.81	7.34	2.00
AT1G63160.1	AT1G63160	746.00	699.00	693.00	839.00	489.00	735.00
AT1G63170.1	AT1G63170	1539.00	1801.00	1435.00	1801.41	1138.00	1416.00
AT1G63180.1	AT1G63180	2145.00	1475.00	1655.00	208.00	355.00	356.00
AT1G63190.1	AT1G63190	0.00	0.00	6.00	4.00	3.00	8.00
AT1G63200.1	AT1G63200	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63205.1	AT1G63205	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63206.1	AT1G63206	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63210.1	AT1G63210	0.00	0.00	0.00	5.00	0.00	16.00
AT1G63220.1	AT1G63220	3560.00	2947.20	2672.77	3500.69	1726.80	2886.00
AT1G63220.2	AT1G63220	0.00	11.80	75.23	8.31	2.20	0.00
AT1G63230.1	AT1G63230	0.00	3.00	0.00	0.00	2.00	0.00
AT1G63240.1	AT1G63240	403.00	292.00	296.00	311.00	309.00	482.00
AT1G63245.1	AT1G63245	12.00	0.00	6.00	29.00	7.00	36.00
AT1G63250.1	AT1G63250	312.00	233.00	316.00	566.00	314.00	321.00
AT1G63260.1	AT1G63260	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63260.2	AT1G63260	105.00	49.00	109.00	191.00	107.00	48.17
AT1G63260.3	AT1G63260	0.00	0.00	0.00	0.00	0.00	66.83
AT1G63270.1	AT1G63270	400.00	261.00	524.00	416.00	266.00	297.00
AT1G63280.1	AT1G63280	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63290.1	AT1G63290	2068.00	2185.00	2048.00	2297.00	1130.00	1986.00
AT1G63295.1	AT1G63295	234.00	302.00	408.00	479.00	366.00	614.00
AT1G63300.1	AT1G63300	962.00	723.00	851.00	1206.00	843.00	977.00
AT1G63310.1	AT1G63310	726.00	485.00	839.00	760.00	725.00	581.00
AT1G63320.1	AT1G63320	12.00	15.00	18.00	0.00	3.00	10.00
AT1G63330.1	AT1G63330	104.91	126.51	44.82	99.04	73.77	142.44
AT1G63340.1	AT1G63340	0.00	16.00	2.00	8.00	1.00	0.00
AT1G63350.1	AT1G63350	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63360.1	AT1G63360	0.00	0.00	0.00	0.00	0.00	0.00
AT1G63370.1	AT1G63370	1.02	0.00	1.02	0.00	0.00	0.00
