transcript_id	gene_id	flight1	flight2	flight3	ground1	ground2	ground3
AT2G20540.1	AT2G20540	1.00	0.48	0.71	0.42	0.27	0.91
AT2G20550.1	AT2G20550	8.56	10.39	8.47	2.97	8.69	4.14
AT2G20550.2	AT2G20550	3.71	9.21	2.68	4.33	4.22	4.20
AT2G20555.1	AT2G20555	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20560.1	AT2G20560	10.51	16.97	8.88	36.95	23.90	36.39
AT2G20562.1	AT2G20562	11.18	5.36	17.46	11.96	11.85	14.80
AT2G20570.1	AT2G20570	1.62	0.27	1.38	0.28	0.59	1.02
AT2G20570.2	AT2G20570	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20580.1	AT2G20580	48.85	50.01	47.41	52.08	45.91	41.12
AT2G20585.1	AT2G20585	4.78	5.15	5.24	6.47	2.04	3.01
AT2G20585.2	AT2G20585	23.69	12.47	17.56	37.72	15.82	16.66
AT2G20585.3	AT2G20585	1.10	0.00	0.55	0.77	0.05	0.80
AT2G20590.1	AT2G20590	3.14	2.91	2.83	3.81	3.41	4.74
AT2G20590.2	AT2G20590	0.94	0.66	0.77	2.15	0.32	0.87
AT2G20595.1	AT2G20595	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20597.1	AT2G20597	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20600.1	AT2G20600	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20605.1	AT2G20605	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20610.1	AT2G20610	52.59	46.23	35.70	82.41	61.68	63.87
AT2G20610.2	AT2G20610	2.78	0.39	0.95	2.68	3.80	2.68
AT2G20613.1	AT2G20613	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20616.1	AT2G20616	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20618.1	AT2G20618	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20619.1	AT2G20619	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20620.1	AT2G20620	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20625.1	AT2G20625	0.00	0.00	0.00	0.00	1.32	0.00
AT2G20630.1	AT2G20630	105.75	127.17	134.93	135.84	132.22	136.47
AT2G20630.2	AT2G20630	0.22	0.00	0.00	0.10	0.12	1.18
AT2G20635.1	AT2G20635	4.16	4.55	5.45	6.77	6.83	6.61
AT2G20650.1	AT2G20650	2.62	3.52	3.74	1.82	1.65	2.77
AT2G20650.2	AT2G20650	2.56	3.05	3.70	3.16	4.62	2.10
AT2G20660.1	AT2G20660	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20670.1	AT2G20670	116.78	141.37	126.68	33.73	40.30	42.99
AT2G20680.1	AT2G20680	7.46	6.97	5.36	12.38	7.84	8.07
AT2G20690.1	AT2G20690	27.17	26.84	17.29	28.46	21.58	24.33
AT2G20700.1	AT2G20700	0.00	0.00	0.23	0.65	0.51	0.00
AT2G20710.1	AT2G20710	3.57	4.18	1.08	5.36	4.68	3.77
AT2G20710.2	AT2G20710	0.00	0.00	0.00	0.13	0.00	2.52
AT2G20720.1	AT2G20720	1.09	0.26	0.27	1.23	1.60	1.27
AT2G20721.1	AT2G20721	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20722.1	AT2G20722	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20723.1	AT2G20723	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20724.1	AT2G20724	35.90	45.68	33.98	44.47	35.65	56.62
AT2G20725.1	AT2G20725	16.42	24.31	14.95	9.37	15.99	10.56
AT2G20740.1	AT2G20740	36.48	46.99	39.92	19.60	25.09	20.39
AT2G20740.2	AT2G20740	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20740.3	AT2G20740	1.73	0.35	5.05	0.51	4.13	3.92
AT2G20750.1	AT2G20750	12.76	11.40	14.07	23.64	13.57	19.61
AT2G20760.1	AT2G20760	131.14	126.24	135.51	145.99	122.64	126.48
AT2G20770.1	AT2G20770	3.24	4.72	5.57	3.40	2.97	2.50
AT2G20780.1	AT2G20780	14.93	13.96	16.03	15.44	13.97	16.14
AT2G20784.1	AT2G20784	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20790.1	AT2G20790	8.39	12.58	9.30	14.56	10.67	11.49
AT2G20790.2	AT2G20790	0.00	0.00	0.00	0.00	0.47	0.00
AT2G20790.3	AT2G20790	1.09	0.75	0.00	0.38	0.44	0.38
AT2G20800.1	AT2G20800	0.26	0.34	0.37	0.02	0.00	0.50
AT2G20805.1	AT2G20805	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20810.1	AT2G20810	14.08	16.07	10.64	16.60	12.84	13.60
AT2G20815.1	AT2G20815	0.02	0.00	0.47	0.45	0.46	1.18
AT2G20815.2	AT2G20815	1.27	0.69	0.66	3.53	1.55	2.11
AT2G20816.1	AT2G20816	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20818.1	AT2G20818	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20820.1	AT2G20820	376.20	342.98	395.22	360.12	301.30	318.21
AT2G20820.2	AT2G20820	84.14	67.82	76.95	108.39	90.29	86.60
AT2G20825.1	AT2G20825	1.07	2.58	0.00	0.54	0.54	1.31
AT2G20830.1	AT2G20830	16.16	17.89	15.68	13.70	13.62	18.65
AT2G20830.2	AT2G20830	0.00	0.00	0.00	0.00	0.08	0.03
AT2G20830.3	AT2G20830	0.26	0.35	0.04	2.00	0.10	0.06
AT2G20835.1	AT2G20835	2.42	0.00	0.00	1.52	0.59	0.98
AT2G20840.1	AT2G20840	11.81	12.76	15.38	18.98	12.40	12.12
AT2G20850.1	AT2G20850	4.94	5.91	4.93	6.39	5.98	5.83
AT2G20860.1	AT2G20860	45.50	46.54	49.85	40.53	37.32	41.36
AT2G20870.1	AT2G20870	0.00	0.00	0.00	0.00	0.58	0.00
AT2G20875.1	AT2G20875	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20880.1	AT2G20880	0.55	0.47	2.44	0.34	0.14	0.61
AT2G20890.1	AT2G20890	41.12	48.27	41.22	54.23	48.35	57.33
AT2G20900.1	AT2G20900	0.00	3.00	1.35	0.00	2.60	1.43
AT2G20900.2	AT2G20900	8.46	9.76	13.93	8.44	9.50	7.24
AT2G20900.3	AT2G20900	6.66	6.80	7.51	8.13	4.65	9.14
AT2G20900.4	AT2G20900	1.91	0.00	1.13	3.00	0.00	2.51
AT2G20910.1	AT2G20910	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20920.1	AT2G20920	25.53	28.44	27.26	15.65	18.93	12.66
AT2G20921.1	AT2G20921	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20930.1	AT2G20930	58.07	61.42	55.98	52.86	36.88	48.87
AT2G20940.1	AT2G20940	21.24	20.66	14.58	38.32	24.82	29.92
AT2G20950.1	AT2G20950	14.02	10.51	15.75	9.21	13.80	13.33
AT2G20950.2	AT2G20950	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20950.3	AT2G20950	3.14	0.70	0.10	0.24	0.90	0.00
AT2G20950.4	AT2G20950	0.85	0.52	0.28	0.50	0.68	0.37
AT2G20960.1	AT2G20960	16.56	15.48	18.18	14.79	14.91	17.27
AT2G20970.1	AT2G20970	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20970.2	AT2G20970	0.00	0.00	0.00	0.00	0.00	0.00
AT2G20980.1	AT2G20980	10.00	7.04	6.69	17.13	8.80	11.28
AT2G20990.1	AT2G20990	135.53	147.49	139.76	129.92	139.38	136.91
AT2G20990.2	AT2G20990	4.81	0.13	1.63	1.76	2.61	2.33
AT2G20990.3	AT2G20990	0.79	3.33	0.20	0.43	0.56	0.00
AT2G20993.1	AT2G20993	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21000.1	AT2G21000	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21010.1	AT2G21010	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21020.1	AT2G21020	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21030.1	AT2G21030	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21040.1	AT2G21040	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21045.1	AT2G21045	53.57	54.29	62.00	38.80	40.59	33.12
AT2G21050.1	AT2G21050	14.72	16.63	12.78	20.40	16.70	14.23
AT2G21060.1	AT2G21060	50.47	49.51	38.60	44.54	36.00	34.74
AT2G21070.1	AT2G21070	4.10	3.96	0.96	0.00	1.13	1.16
AT2G21070.2	AT2G21070	0.00	0.00	1.56	0.00	0.00	0.00
AT2G21070.3	AT2G21070	0.00	0.16	2.95	3.32	2.42	1.70
AT2G21080.1	AT2G21080	0.19	0.27	0.22	0.32	0.41	0.10
AT2G21090.1	AT2G21090	2.26	2.16	3.12	4.28	3.19	2.60
AT2G21100.1	AT2G21100	20.28	26.05	18.31	33.61	28.81	41.19
AT2G21110.1	AT2G21110	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21120.1	AT2G21120	19.65	25.65	26.70	18.28	22.60	19.66
AT2G21130.1	AT2G21130	7.37	4.08	7.36	12.65	11.30	7.13
AT2G21140.1	AT2G21140	0.25	0.00	0.00	0.33	0.51	0.13
AT2G21150.1	AT2G21150	27.36	19.26	30.58	41.56	30.35	30.83
AT2G21160.1	AT2G21160	237.02	236.37	239.50	283.30	201.02	215.02
AT2G21160.2	AT2G21160	0.93	1.78	0.49	0.00	0.00	0.51
AT2G21170.1	AT2G21170	135.22	128.93	121.58	138.61	114.12	115.23
AT2G21170.2	AT2G21170	0.96	3.57	0.00	0.33	0.46	0.95
AT2G21172.1	AT2G21172	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21180.1	AT2G21180	13.29	25.70	12.24	24.15	16.02	15.74
AT2G21185.1	AT2G21185	12.26	9.25	8.50	0.00	3.99	9.35
AT2G21187.1	AT2G21187	15.30	16.39	20.01	24.15	22.84	20.79
AT2G21187.2	AT2G21187	0.67	0.00	0.65	2.85	3.02	5.18
AT2G21187.3	AT2G21187	0.04	1.39	3.04	1.66	0.90	1.56
AT2G21188.1	AT2G21188	6.20	2.64	0.00	2.22	1.60	3.92
AT2G21190.1	AT2G21190	46.74	46.09	40.01	44.84	40.87	43.35
AT2G21195.1	AT2G21195	17.35	14.65	21.39	20.78	17.56	16.54
AT2G21195.2	AT2G21195	0.91	3.75	0.28	1.49	1.71	2.30
AT2G21195.3	AT2G21195	9.40	11.91	5.53	8.34	3.42	6.27
AT2G21200.1	AT2G21200	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21210.1	AT2G21210	0.00	0.55	1.68	0.48	1.66	2.58
AT2G21220.1	AT2G21220	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21230.1	AT2G21230	13.07	16.14	11.20	12.51	10.45	14.25
AT2G21230.2	AT2G21230	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21230.3	AT2G21230	0.00	0.00	0.06	0.00	0.00	0.00
AT2G21235.1	AT2G21235	0.00	0.00	0.00	0.00	0.02	0.00
AT2G21237.1	AT2G21237	0.00	0.00	0.47	0.00	0.00	0.00
AT2G21240.1	AT2G21240	48.31	52.91	47.44	26.98	34.48	35.42
AT2G21240.2	AT2G21240	2.87	4.47	7.84	2.57	0.83	1.43
AT2G21250.1	AT2G21250	85.96	78.19	87.29	107.20	93.07	84.80
AT2G21250.2	AT2G21250	1.12	2.75	1.89	1.61	1.79	1.10
AT2G21260.1	AT2G21260	0.75	0.54	1.41	1.06	0.84	1.44
AT2G21270.1	AT2G21270	45.39	42.17	52.29	52.94	47.58	41.55
AT2G21270.2	AT2G21270	0.75	0.68	1.35	1.43	1.61	1.29
AT2G21270.3	AT2G21270	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21280.1	AT2G21280	1.28	3.63	4.96	4.24	4.95	5.75
AT2G21290.1	AT2G21290	121.06	136.48	147.34	141.33	111.79	123.77
AT2G21300.1	AT2G21300	5.14	8.81	6.10	6.69	3.34	7.70
AT2G21300.2	AT2G21300	9.08	3.35	4.92	8.52	9.54	4.34
AT2G21310.1	AT2G21310	0.17	0.00	0.00	0.00	0.14	0.00
AT2G21320.1	AT2G21320	1.01	2.90	0.46	0.95	1.35	2.43
AT2G21330.1	AT2G21330	1.59	3.65	2.15	3.14	1.86	3.75
AT2G21330.2	AT2G21330	0.00	0.00	0.03	0.00	0.00	0.00
AT2G21330.3	AT2G21330	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21340.1	AT2G21340	8.00	6.82	6.62	5.08	4.29	4.59
AT2G21340.2	AT2G21340	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21350.1	AT2G21350	3.58	2.23	3.17	4.44	3.75	3.22
AT2G21360.1	AT2G21360	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21370.1	AT2G21370	1.27	0.31	1.54	0.00	0.00	1.10
AT2G21370.2	AT2G21370	0.00	2.80	0.31	2.77	0.95	1.70
AT2G21380.1	AT2G21380	6.63	5.20	4.85	7.62	7.26	5.03
AT2G21385.1	AT2G21385	6.66	7.27	4.59	7.44	7.72	7.49
AT2G21385.2	AT2G21385	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21385.3	AT2G21385	0.00	1.51	0.00	0.00	0.00	0.00
AT2G21385.4	AT2G21385	0.00	0.00	0.00	0.00	0.00	0.32
AT2G21390.1	AT2G21390	65.90	67.57	58.84	60.83	54.22	49.57
AT2G21400.1	AT2G21400	1.28	1.38	2.81	0.71	1.32	0.56
AT2G21410.1	AT2G21410	35.13	32.20	31.34	29.34	29.50	28.53
AT2G21420.1	AT2G21420	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21430.1	AT2G21430	0.85	1.22	0.30	1.42	0.78	1.73
AT2G21440.1	AT2G21440	12.33	11.44	10.05	16.42	11.76	11.93
AT2G21450.1	AT2G21450	0.00	0.00	0.00	0.18	0.00	0.04
AT2G21460.1	AT2G21460	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21465.1	AT2G21465	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21470.1	AT2G21470	14.45	14.75	16.26	14.96	12.31	15.15
AT2G21470.2	AT2G21470	0.48	0.12	0.43	0.13	0.25	0.03
AT2G21470.3	AT2G21470	4.32	7.24	3.50	3.91	3.20	1.07
AT2G21480.1	AT2G21480	0.00	0.16	0.00	0.00	0.16	0.01
AT2G21490.1	AT2G21490	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21500.1	AT2G21500	4.83	7.08	3.58	2.86	4.77	1.76
AT2G21500.2	AT2G21500	2.51	2.31	3.63	1.98	0.32	3.58
AT2G21510.1	AT2G21510	2.77	1.36	2.37	1.18	1.94	2.94
AT2G21520.1	AT2G21520	3.70	3.97	2.91	5.55	5.27	2.93
AT2G21520.2	AT2G21520	77.02	79.65	89.93	74.64	76.60	87.04
AT2G21530.1	AT2G21530	0.28	0.30	1.94	0.75	1.71	3.72
AT2G21540.1	AT2G21540	3.27	4.42	4.32	0.00	0.83	0.35
AT2G21540.2	AT2G21540	8.16	8.05	7.82	8.58	8.73	8.74
AT2G21540.3	AT2G21540	1.20	0.84	1.04	0.53	0.55	1.70
AT2G21550.1	AT2G21550	6.42	8.71	12.21	8.20	10.75	11.37
AT2G21560.1	AT2G21560	65.60	64.55	62.90	31.34	50.69	37.42
AT2G21570.1	AT2G21570	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21580.1	AT2G21580	168.87	166.32	171.03	244.47	157.21	190.41
AT2G21580.2	AT2G21580	0.86	2.01	0.00	1.53	0.11	0.81
AT2G21590.1	AT2G21590	0.83	0.32	1.17	1.63	0.97	0.58
AT2G21590.2	AT2G21590	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21600.1	AT2G21600	47.74	42.68	54.00	44.37	38.52	35.29
AT2G21610.1	AT2G21610	2.71	4.50	5.03	4.86	3.58	3.97
AT2G21620.1	AT2G21620	351.44	401.09	389.56	390.81	337.72	373.02
AT2G21620.2	AT2G21620	1.95	2.63	3.80	3.81	5.20	5.47
AT2G21630.1	AT2G21630	4.81	2.94	1.57	3.99	3.56	3.29
AT2G21640.1	AT2G21640	11.68	7.44	7.26	28.96	11.99	20.20
AT2G21650.1	AT2G21650	0.00	1.26	0.17	3.48	1.44	0.82
AT2G21655.1	AT2G21655	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21660.1	AT2G21660	922.63	541.99	784.25	827.96	933.70	487.03
AT2G21660.2	AT2G21660	2.04	4.88	1.10	2.51	4.55	5.48
AT2G21670.1	AT2G21670	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21680.1	AT2G21680	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21690.1	AT2G21690	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21700.1	AT2G21700	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21710.1	AT2G21710	0.90	1.18	1.32	2.09	0.98	1.40
AT2G21720.1	AT2G21720	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21725.1	AT2G21725	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21727.1	AT2G21727	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21730.1	AT2G21730	0.00	0.43	0.00	0.32	0.22	0.00
AT2G21740.1	AT2G21740	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21750.1	AT2G21750	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21760.1	AT2G21760	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21770.1	AT2G21770	0.07	0.01	0.11	0.19	0.00	0.15
AT2G21780.1	AT2G21780	0.45	0.00	0.48	1.08	0.46	0.54
AT2G21790.1	AT2G21790	21.43	16.21	14.93	27.42	21.34	19.35
AT2G21800.1	AT2G21800	2.38	0.93	1.69	2.56	1.79	2.19
AT2G21800.2	AT2G21800	0.27	0.00	0.00	0.00	0.00	0.00
AT2G21810.1	AT2G21810	0.00	0.00	0.00	0.00	0.71	0.78
AT2G21820.1	AT2G21820	4.56	5.02	2.86	2.03	3.16	6.85
AT2G21830.1	AT2G21830	7.53	8.41	8.63	8.81	9.05	9.85
AT2G21840.1	AT2G21840	0.01	0.09	0.09	0.11	0.08	0.02
AT2G21850.1	AT2G21850	0.36	0.31	0.60	0.32	0.66	0.17
AT2G21860.1	AT2G21860	1.50	2.71	1.39	1.05	3.34	2.24
AT2G21870.1	AT2G21870	445.68	436.07	501.70	500.80	438.44	442.07
AT2G21870.2	AT2G21870	1.37	0.46	0.84	2.54	0.99	3.20
AT2G21880.1	AT2G21880	12.75	11.43	15.27	9.12	9.26	13.61
AT2G21880.2	AT2G21880	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21890.1	AT2G21890	0.12	0.12	0.00	0.00	0.00	0.00
AT2G21895.1	AT2G21895	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21900.1	AT2G21900	0.44	0.00	0.97	0.15	2.09	0.00
AT2G21905.1	AT2G21905	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21910.1	AT2G21910	0.03	0.00	0.00	0.00	0.00	0.00
AT2G21920.1	AT2G21920	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21930.1	AT2G21930	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21940.1	AT2G21940	16.31	16.32	14.65	12.14	10.46	12.81
AT2G21940.2	AT2G21940	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21940.3	AT2G21940	1.57	3.61	2.67	3.53	5.02	2.33
AT2G21940.4	AT2G21940	0.00	0.00	0.00	0.98	0.00	0.09
AT2G21940.5	AT2G21940	0.00	0.00	0.00	0.00	3.80	1.09
AT2G21950.1	AT2G21950	22.46	28.84	29.54	18.63	21.76	17.97
AT2G21960.1	AT2G21960	7.45	10.32	4.45	3.93	6.85	7.07
AT2G21970.1	AT2G21970	22.82	38.83	14.71	39.84	40.75	45.16
AT2G21980.1	AT2G21980	0.00	0.00	0.00	0.00	0.00	0.00
AT2G21990.1	AT2G21990	0.00	0.00	0.00	0.08	0.00	0.00
AT2G22000.1	AT2G22000	5.55	3.11	4.18	14.51	15.11	13.55
AT2G22010.1	AT2G22010	10.09	10.52	10.17	7.34	9.27	6.40
AT2G22010.2	AT2G22010	0.18	2.13	1.32	1.18	1.45	3.46
AT2G22030.1	AT2G22030	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22040.1	AT2G22040	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22050.1	AT2G22050	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22050.2	AT2G22050	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22055.1	AT2G22055	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22060.1	AT2G22060	0.00	0.00	0.29	0.00	0.00	0.00
AT2G22070.1	AT2G22070	0.66	0.92	0.28	0.51	0.72	0.41
AT2G22080.1	AT2G22080	169.60	151.80	178.40	134.38	127.75	127.81
AT2G22088.1	AT2G22088	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22090.1	AT2G22090	12.73	6.80	10.78	11.75	8.49	9.10
AT2G22090.2	AT2G22090	0.66	3.01	2.53	1.18	0.64	4.50
AT2G22100.1	AT2G22100	12.13	9.09	11.04	18.25	9.89	13.82
AT2G22110.1	AT2G22110	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22120.1	AT2G22120	16.31	21.11	18.58	19.21	18.83	13.73
AT2G22120.2	AT2G22120	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22121.1	AT2G22121	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22122.1	AT2G22122	44.42	12.70	161.31	16.59	66.87	26.88
AT2G22125.1	AT2G22125	29.36	27.91	25.70	25.31	25.31	22.85
AT2G22140.1	AT2G22140	1.68	1.30	1.93	1.93	1.05	1.64
AT2G22145.1	AT2G22145	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22150.1	AT2G22150	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22155.1	AT2G22155	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22160.1	AT2G22160	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22170.1	AT2G22170	417.65	376.06	422.80	522.14	482.69	480.87
AT2G22180.1	AT2G22180	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22190.1	AT2G22190	8.59	3.94	10.81	7.87	13.59	11.57
AT2G22200.1	AT2G22200	1.04	1.44	0.08	0.48	0.40	0.68
AT2G22201.1	AT2G22201	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22210.1	AT2G22210	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22220.1	AT2G22220	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22230.1	AT2G22230	29.25	32.02	27.07	60.53	38.58	43.61
AT2G22240.1	AT2G22240	9.52	27.98	7.66	24.35	15.63	18.71
AT2G22240.2	AT2G22240	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22241.1	AT2G22241	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22250.1	AT2G22250	0.32	0.00	1.69	6.22	1.66	2.21
AT2G22250.2	AT2G22250	19.76	23.53	21.33	34.00	23.74	27.30
AT2G22250.3	AT2G22250	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22260.1	AT2G22260	3.54	1.93	2.71	4.03	3.43	2.04
AT2G22270.1	AT2G22270	22.18	18.09	16.54	15.22	12.49	14.43
AT2G22280.1	AT2G22280	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22290.1	AT2G22290	1.64	0.87	2.82	3.65	1.30	2.82
AT2G22300.1	AT2G22300	15.02	15.03	17.97	13.07	18.43	10.80
AT2G22300.2	AT2G22300	10.07	2.32	4.57	2.67	1.89	6.21
AT2G22310.1	AT2G22310	13.67	8.03	15.71	5.74	6.20	6.78
AT2G22310.2	AT2G22310	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22320.1	AT2G22320	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22330.1	AT2G22330	199.69	243.81	132.05	146.27	143.59	151.17
AT2G22335.1	AT2G22335	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22340.1	AT2G22340	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22345.1	AT2G22345	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22350.1	AT2G22350	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22360.1	AT2G22360	8.54	9.16	10.07	9.64	6.23	9.30
AT2G22370.1	AT2G22370	3.76	6.32	6.03	6.44	8.00	5.49
AT2G22380.1	AT2G22380	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22390.1	AT2G22390	1.80	1.15	1.89	2.95	2.54	2.05
AT2G22400.1	AT2G22400	21.54	19.13	19.30	25.34	17.19	17.45
AT2G22410.1	AT2G22410	2.22	2.65	0.71	2.78	3.10	2.31
AT2G22420.1	AT2G22420	11.58	17.80	15.59	16.90	14.32	14.74
AT2G22425.1	AT2G22425	92.15	121.33	93.38	96.73	119.17	106.44
AT2G22425.2	AT2G22425	0.00	9.09	2.74	7.54	12.60	12.17
AT2G22426.1	AT2G22426	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22430.1	AT2G22430	68.48	90.18	82.01	87.55	92.39	96.28
AT2G22440.1	AT2G22440	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22450.1	AT2G22450	9.23	5.55	11.26	9.34	9.21	6.38
AT2G22460.1	AT2G22460	0.53	1.77	2.37	2.49	2.49	2.26
AT2G22470.1	AT2G22470	155.06	197.26	187.42	143.87	131.46	188.63
AT2G22475.1	AT2G22475	27.21	29.89	31.31	34.57	27.61	28.78
AT2G22475.2	AT2G22475	0.03	0.21	0.03	0.17	0.90	0.82
AT2G22480.1	AT2G22480	34.74	36.19	42.69	49.94	38.48	42.22
AT2G22482.1	AT2G22482	2.85	7.93	1.89	0.49	7.50	1.38
AT2G22490.1	AT2G22490	19.48	20.96	20.85	18.22	20.31	19.36
AT2G22490.2	AT2G22490	5.27	3.38	5.89	6.42	2.68	2.33
AT2G22496.1	AT2G22496	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22500.1	AT2G22500	7.62	7.31	8.79	7.37	9.94	9.66
AT2G22510.1	AT2G22510	202.57	440.97	152.16	208.13	204.37	293.08
AT2G22520.1	AT2G22520	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22520.2	AT2G22520	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22530.1	AT2G22530	3.17	3.35	2.93	3.31	3.86	3.03
AT2G22540.1	AT2G22540	15.41	12.17	15.04	15.29	17.81	12.28
AT2G22540.2	AT2G22540	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22560.1	AT2G22560	7.20	6.62	7.08	8.63	5.79	7.35
AT2G22570.1	AT2G22570	28.40	25.82	41.16	15.79	27.65	21.91
AT2G22570.2	AT2G22570	3.35	2.33	6.29	2.23	4.21	3.15
AT2G22580.1	AT2G22580	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22590.1	AT2G22590	0.48	2.72	0.38	7.28	6.50	10.42
AT2G22600.1	AT2G22600	0.58	0.43	0.00	0.35	0.07	0.33
AT2G22610.1	AT2G22610	5.42	4.82	4.21	8.68	8.11	7.28
AT2G22610.2	AT2G22610	0.00	0.00	0.00	0.00	0.00	0.00
AT2G22620.1	AT2G22620	3.67	0.00	3.08	3.43	3.45	2.71
AT2G22620.2	AT2G22620	0.00	1.87	0.00	0.56	0.00	0.77
AT2G22630.1	AT2G22630	15.38	16.36	19.70	10.00	11.59	15.31
AT2G22640.1	AT2G22640	19.99	26.72	23.80	23.41	28.21	26.94
AT2G22650.1	AT2G22650	2.31	3.72	2.14	2.53	2.73	2.65
AT2G22660.1	AT2G22660	3.58	4.64	1.28	2.81	2.95	4.52
AT2G22660.2	AT2G22660	88.00	79.09	79.42	73.92	78.28	70.54
